event_id,goal_id,goal_reward_idx,pick_rate,reward_item_count,reward_item_id,user_group_id
110008,11000819,734,100,1,21004,1104
110008,11000819,735,100,1,22004,1104
110008,11000819,736,100,1,23004,1104
110008,11000819,737,100,1,24004,1104
110008,11000820,738,100,150,11005,1104
110008,11000820,739,100,10,31002,1104
110008,11000820,740,100,2,21004,1104
110008,11000820,741,100,2,22004,1104
110008,11000820,742,100,2,23004,1104
110008,11000820,743,100,2,24004,1104
110008,11000821,744,100,200,11005,1104
110008,11000821,745,100,2,31003,1104
110008,11000821,746,100,3,21004,1104
110008,11000821,747,100,3,22004,1104
110008,11000821,748,100,3,23004,1104
110008,11000821,749,100,3,24004,1104
110008,11000822,750,100,250,11005,1104
110008,11000822,751,100,3,31003,1104
110008,11000822,752,100,4,21004,1104
110008,11000822,753,100,4,22004,1104
110008,11000822,754,100,4,23004,1104
110008,11000822,755,100,4,24004,1104
110008,11000823,756,100,300,11005,1104
110008,11000823,757,100,4,31003,1104
110008,11000823,758,100,5,21004,1104
110008,11000823,759,100,5,22004,1104
110008,11000823,760,100,5,23004,1104
110008,11000823,761,100,5,24004,1104
110008,11000824,762,100,500,11005,1104
110008,11000824,763,100,5,31003,1104
110008,11000824,764,100,10,21004,1104
110008,11000824,765,100,10,22004,1104
110008,11000824,766,100,10,23004,1104
110008,11000824,767,100,10,24004,1104
110008,11000825,768,100,100,11005,1105
110008,11000825,769,100,5,31002,1105
110008,11000825,770,100,1,21004,1105
110008,11000825,771,100,1,22004,1105
110008,11000825,772,100,1,23004,1105
110008,11000825,773,100,1,24004,1105
110008,11000826,774,100,150,11005,1105
110008,11000826,775,100,10,31002,1105
110008,11000826,776,100,2,21004,1105
110008,11000826,777,100,2,22004,1105
110008,11000826,778,100,2,23004,1105
110008,11000826,779,100,2,24004,1105
110008,11000827,780,100,200,11005,1105
110008,11000827,781,100,2,31003,1105
110008,11000827,782,100,3,21004,1105
110008,11000827,783,100,3,22004,1105
110008,11000827,784,100,3,23004,1105
110008,11000827,785,100,3,24004,1105
110008,11000828,786,100,250,11005,1105
110008,11000828,787,100,3,31003,1105
110008,11000828,788,100,4,21004,1105
110008,11000828,789,100,4,22004,1105
110008,11000828,790,100,4,23004,1105
110008,11000828,791,100,4,24004,1105
110008,11000829,792,100,300,11005,1105
110008,11000829,793,100,4,31003,1105
110008,11000829,794,100,5,21004,1105
110008,11000829,795,100,5,22004,1105
110008,11000829,796,100,5,23004,1105
110008,11000829,797,100,5,24004,1105
110008,11000830,798,100,500,11005,1105
110008,11000830,799,100,5,31003,1105
110008,11000830,800,100,10,21004,1105
110008,11000830,801,100,10,22004,1105
110008,11000830,802,100,10,23004,1105
110008,11000830,803,100,10,24004,1105
2110008,211000801,804,100,100,11005,1101
2110008,211000801,805,100,5,31002,1101
2110008,211000801,806,100,1,21004,1101
2110008,211000801,807,100,1,22004,1101
2110008,211000801,808,100,1,23004,1101
2110008,211000801,809,100,1,24004,1101
2110008,211000802,810,100,150,11005,1101
2110008,211000802,811,100,10,31002,1101
2110008,211000802,812,100,2,21004,1101
2110008,211000802,813,100,2,22004,1101
2110008,211000802,814,100,2,23004,1101
2110008,211000802,815,100,2,24004,1101
2110008,211000803,816,100,200,11005,1101
2110008,211000803,817,100,2,31003,1101
2110008,211000803,818,100,3,21004,1101
2110008,211000803,819,100,3,22004,1101
2110008,211000803,820,100,3,23004,1101
2110008,211000803,821,100,3,24004,1101
2110008,211000804,822,100,250,11005,1101
2110008,211000804,823,100,3,31003,1101
2110008,211000804,824,100,4,21004,1101
2110008,211000804,825,100,4,22004,1101
2110008,211000804,826,100,4,23004,1101
2110008,211000804,827,100,4,24004,1101
2110008,211000805,828,100,300,11005,1101
2110008,211000805,829,100,4,31003,1101
2110008,211000805,830,100,5,21004,1101
2110008,211000805,831,100,5,22004,1101
2110008,211000805,832,100,5,23004,1101
2110008,211000805,833,100,5,24004,1101
2110008,211000806,834,100,500,11005,1101
2110008,211000806,835,100,5,31003,1101
2110008,211000806,836,100,10,21004,1101
2110008,211000806,837,100,10,22004,1101
2110008,211000806,838,100,10,23004,1101
2110008,211000806,839,100,10,24004,1101
2110008,211000807,840,100,100,11005,1102
2110008,211000807,841,100,5,31002,1102
2110008,211000807,842,100,1,21004,1102
2110008,211000807,843,100,1,22004,1102
2110008,211000807,844,100,1,23004,1102
2110008,211000807,845,100,1,24004,1102
2110008,211000808,846,100,150,11005,1102
2110008,211000808,847,100,10,31002,1102
2110008,211000808,848,100,2,21004,1102
2110008,211000808,849,100,2,22004,1102
2110008,211000808,850,100,2,23004,1102
2110008,211000808,851,100,2,24004,1102
2110008,211000809,852,100,200,11005,1102
2110008,211000809,853,100,2,31003,1102
2110008,211000809,854,100,3,21004,1102
2110008,211000809,855,100,3,22004,1102
2110008,211000809,856,100,3,23004,1102
2110008,211000809,857,100,3,24004,1102
2110008,211000810,858,100,250,11005,1102
2110008,211000810,859,100,3,31003,1102
2110008,211000810,860,100,4,21004,1102
2110008,211000810,861,100,4,22004,1102
2110008,211000810,862,100,4,23004,1102
2110008,211000810,863,100,4,24004,1102
2110008,211000811,864,100,300,11005,1102
2110008,211000811,865,100,4,31003,1102
2110008,211000811,866,100,5,21004,1102
2110008,211000811,867,100,5,22004,1102
2110008,211000811,868,100,5,23004,1102
2110008,211000811,869,100,5,24004,1102
2110008,211000812,870,100,500,11005,1102
2110008,211000812,871,100,5,31003,1102
2110008,211000812,872,100,10,21004,1102
2110008,211000812,873,100,10,22004,1102
2110008,211000812,874,100,10,23004,1102
2110008,211000812,875,100,10,24004,1102
2110008,211000813,876,100,100,11005,1103
2110008,211000813,877,100,5,31002,1103
2110008,211000813,878,100,1,21004,1103
2110008,211000813,879,100,1,22004,1103
2110008,211000813,880,100,1,23004,1103
2110008,211000813,881,100,1,24004,1103
2110008,211000814,882,100,150,11005,1103
2110008,211000814,883,100,10,31002,1103
2110008,211000814,884,100,2,21004,1103
2110008,211000814,885,100,2,22004,1103
2110008,211000814,886,100,2,23004,1103
2110008,211000814,887,100,2,24004,1103
2110008,211000815,888,100,200,11005,1103
2110008,211000815,889,100,2,31003,1103
2110008,211000815,890,100,3,21004,1103
2110008,211000815,891,100,3,22004,1103
2110008,211000815,892,100,3,23004,1103
2110008,211000815,893,100,3,24004,1103
2110008,211000816,894,100,250,11005,1103
2110008,211000816,895,100,3,31003,1103
2110008,211000816,896,100,4,21004,1103
2110008,211000816,897,100,4,22004,1103
2110008,211000816,898,100,4,23004,1103
2110008,211000816,899,100,4,24004,1103
2110008,211000817,900,100,300,11005,1103
2110008,211000817,901,100,4,31003,1103
2110008,211000817,902,100,5,21004,1103
2110008,211000817,903,100,5,22004,1103
2110008,211000817,904,100,5,23004,1103
2110008,211000817,905,100,5,24004,1103
2110008,211000818,906,100,500,11005,1103
2110008,211000818,907,100,5,31003,1103
2110008,211000818,908,100,10,21004,1103
2110008,211000818,909,100,10,22004,1103
2110008,211000818,910,100,10,23004,1103
2110008,211000818,911,100,10,24004,1103
2110008,211000819,912,100,100,11005,1104
2110008,211000819,913,100,5,31002,1104
2110008,211000819,914,100,1,21004,1104
2110008,211000819,915,100,1,22004,1104
2110008,211000819,916,100,1,23004,1104
2110008,211000819,917,100,1,24004,1104
2110008,211000820,918,100,150,11005,1104
2110008,211000820,919,100,10,31002,1104
2110008,211000820,920,100,2,21004,1104
2110008,211000820,921,100,2,22004,1104
2110008,211000820,922,100,2,23004,1104
2110008,211000820,923,100,2,24004,1104
2110008,211000821,924,100,200,11005,1104
2110008,211000821,925,100,2,31003,1104
2110008,211000821,926,100,3,21004,1104
2110008,211000821,927,100,3,22004,1104
2110008,211000821,928,100,3,23004,1104
2110008,211000821,929,100,3,24004,1104
2110008,211000822,930,100,250,11005,1104
2110008,211000822,931,100,3,31003,1104
2110008,211000822,932,100,4,21004,1104
2110008,211000822,933,100,4,22004,1104
2110008,211000822,934,100,4,23004,1104
2110008,211000822,935,100,4,24004,1104
2110008,211000823,936,100,300,11005,1104
2110008,211000823,937,100,4,31003,1104
2110008,211000823,938,100,5,21004,1104
2110008,211000823,939,100,5,22004,1104
2110008,211000823,940,100,5,23004,1104
2110008,211000823,941,100,5,24004,1104
2110008,211000824,942,100,500,11005,1104
2110008,211000824,943,100,5,31003,1104
2110008,211000824,944,100,10,21004,1104
2110008,211000824,945,100,10,22004,1104
2110008,211000824,946,100,10,23004,1104
2110008,211000824,947,100,10,24004,1104
2110008,211000825,948,100,100,11005,1105
2110008,211000825,949,100,5,31002,1105
2110008,211000825,950,100,1,21004,1105
2110008,211000825,951,100,1,22004,1105
2110008,211000825,952,100,1,23004,1105
2110008,211000825,953,100,1,24004,1105
2110008,211000826,954,100,150,11005,1105
2110008,211000826,955,100,10,31002,1105
2110008,211000826,956,100,2,21004,1105
2110008,211000826,957,100,2,22004,1105
2110008,211000826,958,100,2,23004,1105
2110008,211000826,959,100,2,24004,1105
2110008,211000827,960,100,200,11005,1105
2110008,211000827,961,100,2,31003,1105
2110008,211000827,962,100,3,21004,1105
2110008,211000827,963,100,3,22004,1105
2110008,211000827,964,100,3,23004,1105
2110008,211000827,965,100,3,24004,1105
2110008,211000828,966,100,250,11005,1105
2110008,211000828,967,100,3,31003,1105
2110008,211000828,968,100,4,21004,1105
2110008,211000828,969,100,4,22004,1105
2110008,211000828,970,100,4,23004,1105
2110008,211000828,971,100,4,24004,1105
2110008,211000829,972,100,300,11005,1105
2110008,211000829,973,100,4,31003,1105
2110008,211000829,974,100,5,21004,1105
2110008,211000829,975,100,5,22004,1105
2110008,211000829,976,100,5,23004,1105
2110008,211000829,977,100,5,24004,1105
2110008,211000830,978,100,500,11005,1105
2110008,211000830,979,100,5,31003,1105
2110008,211000830,980,100,10,21004,1105
2110008,211000830,981,100,10,22004,1105
2110008,211000830,982,100,10,23004,1105
2110008,211000830,983,100,10,24004,1105
110009,11000901,984,100,100,11005,0
110009,11000901,985,100,5,31002,0
110009,11000901,986,100,1,21004,0
110009,11000901,987,100,1,22004,0
110009,11000901,988,100,1,23004,0
110009,11000901,989,100,1,24004,0
110009,11000902,990,100,150,11005,0
110009,11000902,991,100,10,31002,0
110009,11000902,992,100,2,21004,0
110009,11000902,993,100,2,22004,0
110009,11000902,994,100,2,23004,0
110009,11000902,995,100,2,24004,0
110009,11000903,996,100,200,11005,0
110009,11000903,997,100,2,31003,0
110009,11000903,998,100,3,21004,0
110009,11000903,999,100,3,22004,0
110009,11000903,1000,100,3,23004,0
110009,11000903,1001,100,3,24004,0
110009,11000904,1002,100,250,11005,0
110009,11000904,1003,100,3,31003,0
110009,11000904,1004,100,4,21004,0
110009,11000904,1005,100,4,22004,0
110009,11000904,1006,100,4,23004,0
110009,11000904,1007,100,4,24004,0
110009,11000905,1008,100,400,11005,0
110009,11000905,1009,100,5,31003,0
110009,11000905,1010,100,5,21004,0
110009,11000905,1011,100,5,22004,0
110009,11000905,1012,100,5,23004,0
110009,11000905,1013,100,5,24004,0
2110009,211000901,1014,100,100,11005,0
2110009,211000901,1015,100,5,31002,0
2110009,211000901,1016,100,1,21004,0
2110009,211000901,1017,100,1,22004,0
2110009,211000901,1018,100,1,23004,0
2110009,211000901,1019,100,1,24004,0
2110009,211000902,1020,100,150,11005,0
2110009,211000902,1021,100,10,31002,0
2110009,211000902,1022,100,2,21004,0
2110009,211000902,1023,100,2,22004,0
2110009,211000902,1024,100,2,23004,0
2110009,211000902,1025,100,2,24004,0
2110009,211000903,1026,100,200,11005,0
2110009,211000903,1027,100,2,31003,0
2110009,211000903,1028,100,3,21004,0
2110009,211000903,1029,100,3,22004,0
2110009,211000903,1030,100,3,23004,0
2110009,211000903,1031,100,3,24004,0
2110009,211000904,1032,100,250,11005,0
2110009,211000904,1033,100,3,31003,0
2110009,211000904,1034,100,4,21004,0
2110009,211000904,1035,100,4,22004,0
2110009,211000904,1036,100,4,23004,0
2110009,211000904,1037,100,4,24004,0
2110009,211000905,1038,100,400,11005,0
2110009,211000905,1039,100,5,31003,0
2110009,211000905,1040,100,5,21004,0
2110009,211000905,1041,100,5,22004,0
2110009,211000905,1042,100,5,23004,0
2110009,211000905,1043,100,5,24004,0
110010,11001001,1044,100,1,31003,0
110010,11001001,1045,100,2,151002,0
110010,11001001,1046,100,2,141002,0
110010,11001002,1047,100,3,31003,0
110010,11001002,1048,100,5,151002,0
110010,11001002,1049,100,5,141002,0
110010,11001003,1050,100,4,31003,0
110010,11001003,1051,100,10,151002,0
110010,11001003,1052,100,10,141002,0
110010,11001004,1053,100,6,31003,0
110010,11001004,1054,100,4,151003,0
110010,11001004,1055,100,2,141003,0
110010,11001005,1056,100,10,31003,0
110010,11001005,1057,100,6,151003,0
110010,11001005,1058,100,3,141003,0
110010,11001006,1059,100,15,31003,0
110010,11001006,1060,100,10,151003,0
110010,11001006,1061,100,5,141003,0
110010,11001007,1062,100,1,31004,0
110010,11001007,1063,100,15,151003,0
110010,11001007,1064,100,10,141003,0
110010,11001008,1065,100,2,31004,0
110010,11001008,1066,100,20,151003,0
110010,11001008,1067,100,15,141003,0
2110010,211001001,1068,100,1,31003,0
2110010,211001001,1069,100,2,151002,0
2110010,211001001,1070,100,2,141002,0
2110010,211001002,1071,100,3,31003,0
2110010,211001002,1072,100,5,151002,0
2110010,211001002,1073,100,5,141002,0
2110010,211001003,1074,100,4,31003,0
2110010,211001003,1075,100,10,151002,0
2110010,211001003,1076,100,10,141002,0
2110010,211001004,1077,100,6,31003,0
2110010,211001004,1078,100,4,151003,0
2110010,211001004,1079,100,2,141003,0
2110010,211001005,1080,100,10,31003,0
2110010,211001005,1081,100,6,151003,0
2110010,211001005,1082,100,3,141003,0
2110010,211001006,1083,100,15,31003,0
2110010,211001006,1084,100,10,151003,0
2110010,211001006,1085,100,5,141003,0
2110010,211001007,1086,100,1,31004,0
2110010,211001007,1087,100,15,151003,0
2110010,211001007,1088,100,10,141003,0
2110010,211001008,1089,100,2,31004,0
2110010,211001008,1090,100,20,151003,0
2110010,211001008,1091,100,15,141003,0
110011,11001101,1092,100,1,131004,0
110011,11001101,1093,100,1,21002,0
110011,11001101,1094,100,1,22002,0
110011,11001101,1095,100,1,23002,0
110011,11001102,1096,100,1,111001,0
110011,11001102,1097,100,3,21002,0
110011,11001102,1098,100,3,22002,0
110011,11001102,1099,100,3,23002,0
110011,11001103,1100,100,1,112001,0
110011,11001103,1101,100,1,21003,0
110011,11001103,1102,100,1,22003,0
110011,11001103,1103,100,1,23003,0
110011,11001104,1104,100,1,131004,0
110011,11001104,1105,100,5,34002,0
110011,11001104,1106,100,1,51001,0
110011,11001104,1107,100,1,192001,0
110011,11001105,1108,100,1,111001,0
110011,11001105,1109,100,1,34003,0
110011,11001105,1110,100,3,51001,0
110011,11001105,1111,100,2,192001,0
110011,11001106,1112,100,1,112001,0
110011,11001106,1113,100,2,34003,0
110011,11001106,1114,100,5,51001,0
110011,11001106,1115,100,3,192001,0
2110011,211001101,1116,100,1,131004,0
2110011,211001101,1117,100,1,21002,0
2110011,211001101,1118,100,1,22002,0
2110011,211001101,1119,100,1,23002,0
2110011,211001102,1120,100,1,111001,0
2110011,211001102,1121,100,3,21002,0
2110011,211001102,1122,100,3,22002,0
2110011,211001102,1123,100,3,23002,0
2110011,211001103,1124,100,1,112001,0
2110011,211001103,1125,100,1,21003,0
2110011,211001103,1126,100,1,22003,0
2110011,211001103,1127,100,1,23003,0
2110011,211001104,1128,100,1,131004,0
2110011,211001104,1129,100,5,34002,0
2110011,211001104,1130,100,1,51001,0
2110011,211001104,1131,100,1,192001,0
2110011,211001105,1132,100,1,111001,0
2110011,211001105,1133,100,1,34003,0
2110011,211001105,1134,100,3,51001,0
2110011,211001105,1135,100,2,192001,0
2110011,211001106,1136,100,1,112001,0
2110011,211001106,1137,100,2,34003,0
2110011,211001106,1138,100,5,51001,0
2110011,211001106,1139,100,3,192001,0
110012,11001201,1140,100,1,111001,0
110012,11001201,1141,100,1,131003,0
110012,11001201,1142,100,5,32002,0
110012,11001201,1143,100,5,33002,0
110012,11001201,1144,100,5,34002,0
110012,11001202,1145,100,3,111001,0
110012,11001202,1146,100,1,131004,0
110012,11001202,1147,100,1,32003,0
110012,11001202,1148,100,1,33003,0
110012,11001202,1149,100,1,34003,0
110012,11001203,1150,100,1,112001,0
110012,11001203,1151,100,1,131003,0
110012,11001203,1152,100,5,32002,0
110012,11001203,1153,100,5,33002,0
110012,11001203,1154,100,5,34002,0
110012,11001204,1155,100,3,112001,0
110012,11001204,1156,100,1,131003,0
110012,11001204,1157,100,1,32003,0
110012,11001204,1158,100,1,33003,0
110012,11001204,1159,100,1,34003,0
110012,11001205,1160,100,1,131004,0
110012,11001205,1161,100,1,51001,0
110012,11001205,1162,100,5,34002,0
110012,11001205,1163,100,5,35002,0
110012,11001206,1164,100,1,111001,0
110012,11001206,1165,100,2,51001,0
110012,11001206,1166,100,1,34003,0
110012,11001206,1167,100,5,35002,0
110012,11001207,1168,100,1,112001,0
110012,11001207,1169,100,5,51001,0
110012,11001207,1170,100,2,34003,0
110012,11001207,1171,100,5,35002,0
110012,11001207,1172,100,1,120201,0
2110012,211001201,1173,100,1,111001,0
2110012,211001201,1174,100,1,131003,0
2110012,211001201,1175,100,5,32002,0
2110012,211001201,1176,100,5,33002,0
2110012,211001201,1177,100,5,34002,0
2110012,211001202,1178,100,3,111001,0
2110012,211001202,1179,100,1,131004,0
2110012,211001202,1180,100,1,32003,0
2110012,211001202,1181,100,1,33003,0
2110012,211001202,1182,100,1,34003,0
2110012,211001203,1183,100,1,112001,0
2110012,211001203,1184,100,1,131003,0
2110012,211001203,1185,100,5,32002,0
2110012,211001203,1186,100,5,33002,0
2110012,211001203,1187,100,5,34002,0
2110012,211001204,1188,100,3,112001,0
2110012,211001204,1189,100,1,131003,0
2110012,211001204,1190,100,1,32003,0
2110012,211001204,1191,100,1,33003,0
2110012,211001204,1192,100,1,34003,0
2110012,211001205,1193,100,1,131004,0
2110012,211001205,1194,100,1,51001,0
2110012,211001205,1195,100,5,34002,0
2110012,211001205,1196,100,5,35002,0
2110012,211001206,1197,100,1,111001,0
2110012,211001206,1198,100,2,51001,0
2110012,211001206,1199,100,1,34003,0
2110012,211001206,1200,100,5,35002,0
2110012,211001207,1201,100,1,112001,0
2110012,211001207,1202,100,5,51001,0
2110012,211001207,1203,100,2,34003,0
2110012,211001207,1204,100,5,35002,0
2110012,211001207,1205,100,1,120201,0
110013,11001301,1206,100,1,131004,0
110013,11001301,1207,100,5,32002,0
110013,11001301,1208,100,5,33002,0
110013,11001301,1209,100,5,34002,0
110013,11001302,1210,100,1,111001,0
110013,11001302,1211,100,10,32002,0
110013,11001302,1212,100,10,33002,0
110013,11001302,1213,100,10,34002,0
110013,11001303,1214,100,1,112001,0
110013,11001303,1215,100,15,32002,0
110013,11001303,1216,100,15,33002,0
110013,11001303,1217,100,15,34002,0
110013,11001303,1218,100,1,201001,0
110013,11001304,1219,100,1,131004,0
110013,11001304,1220,100,1,21002,0
110013,11001304,1221,100,1,22002,0
110013,11001304,1222,100,1,23002,0
110013,11001305,1223,100,1,111001,0
110013,11001305,1224,100,3,21002,0
110013,11001305,1225,100,3,22002,0
110013,11001305,1226,100,3,23002,0
110013,11001306,1227,100,1,112001,0
110013,11001306,1228,100,1,21003,0
110013,11001306,1229,100,1,22003,0
110013,11001306,1230,100,1,23003,0
110013,11001306,1231,100,1,120101,0
2110013,211001301,1232,100,1,131004,0
2110013,211001301,1233,100,5,32002,0
2110013,211001301,1234,100,5,33002,0
2110013,211001301,1235,100,5,34002,0
2110013,211001302,1236,100,1,111001,0
2110013,211001302,1237,100,10,32002,0
2110013,211001302,1238,100,10,33002,0
2110013,211001302,1239,100,10,34002,0
2110013,211001303,1240,100,1,112001,0
2110013,211001303,1241,100,15,32002,0
2110013,211001303,1242,100,15,33002,0
2110013,211001303,1243,100,15,34002,0
2110013,211001303,1244,100,1,201001,0
2110013,211001304,1245,100,1,131004,0
2110013,211001304,1246,100,1,21002,0
2110013,211001304,1247,100,1,22002,0
2110013,211001304,1248,100,1,23002,0
2110013,211001305,1249,100,1,111001,0
2110013,211001305,1250,100,3,21002,0
2110013,211001305,1251,100,3,22002,0
2110013,211001305,1252,100,3,23002,0
2110013,211001306,1253,100,1,112001,0
2110013,211001306,1254,100,1,21003,0
2110013,211001306,1255,100,1,22003,0
2110013,211001306,1256,100,1,23003,0
2110013,211001306,1257,100,1,120101,0
110014,11001401,1258,100,1,131004,0
110014,11001401,1259,100,1,21002,0
110014,11001401,1260,100,1,22002,0
110014,11001401,1261,100,1,23002,0
110014,11001401,1262,100,1,192001,0
110014,11001402,1263,100,1,111001,0
110014,11001402,1264,100,3,21002,0
110014,11001402,1265,100,3,22002,0
110014,11001402,1266,100,3,23002,0
110014,11001402,1267,100,2,192001,0
110014,11001403,1268,100,1,112001,0
110014,11001403,1269,100,1,21003,0
110014,11001403,1270,100,1,22003,0
110014,11001403,1271,100,1,23003,0
110014,11001403,1272,100,3,192001,0
110014,11001404,1273,100,1,131004,0
110014,11001404,1274,100,5,34002,0
110014,11001404,1275,100,5,35002,0
110014,11001404,1276,100,1,192001,0
110014,11001405,1277,100,1,111001,0
110014,11001405,1278,100,10,34002,0
110014,11001405,1279,100,10,35002,0
110014,11001405,1280,100,2,192001,0
110014,11001406,1281,100,1,112001,0
110014,11001406,1282,100,15,34002,0
110014,11001406,1283,100,15,35002,0
110014,11001406,1284,100,3,192001,0
2110014,211001401,1285,100,1,131004,0
2110014,211001401,1286,100,1,21002,0
2110014,211001401,1287,100,1,22002,0
2110014,211001401,1288,100,1,23002,0
2110014,211001401,1289,100,1,192001,0
2110014,211001402,1290,100,1,111001,0
2110014,211001402,1291,100,3,21002,0
2110014,211001402,1292,100,3,22002,0
2110014,211001402,1293,100,3,23002,0
2110014,211001402,1294,100,2,192001,0
2110014,211001403,1295,100,1,112001,0
2110014,211001403,1296,100,1,21003,0
2110014,211001403,1297,100,1,22003,0
2110014,211001403,1298,100,1,23003,0
2110014,211001403,1299,100,3,192001,0
2110014,211001404,1300,100,1,131004,0
2110014,211001404,1301,100,5,34002,0
2110014,211001404,1302,100,5,35002,0
2110014,211001404,1303,100,1,192001,0
2110014,211001405,1304,100,1,111001,0
2110014,211001405,1305,100,10,34002,0
2110014,211001405,1306,100,10,35002,0
2110014,211001405,1307,100,2,192001,0
2110014,211001406,1308,100,1,112001,0
2110014,211001406,1309,100,15,34002,0
2110014,211001406,1310,100,15,35002,0
2110014,211001406,1311,100,3,192001,0
110015,11001501,1312,100,1,32003,0
110015,11001501,1313,100,1,21002,0
110015,11001501,1314,100,1,22002,0
110015,11001501,1315,100,1,23002,0
110015,11001502,1316,100,5,34003,0
110015,11001502,1317,100,3,21002,0
110015,11001502,1318,100,3,22002,0
110015,11001502,1319,100,3,23002,0
110015,11001503,1320,100,1,111001,0
110015,11001503,1321,100,1,32002,0
110015,11001503,1322,100,1,33002,0
110015,11001503,1323,100,1,34002,0
110015,11001504,1324,100,1,112001,0
110015,11001504,1325,100,3,32002,0
110015,11001504,1326,100,3,33002,0
110015,11001504,1327,100,3,34002,0
110015,11001505,1328,100,1,131004,0
110015,11001505,1329,100,1,21002,0
110015,11001505,1330,100,1,22002,0
110015,11001505,1331,100,1,23002,0
110015,11001506,1332,100,1,141001,0
110015,11001506,1333,100,3,21002,0
110015,11001506,1334,100,3,22002,0
110015,11001506,1335,100,3,23002,0
110015,11001507,1336,100,1,141002,0
110015,11001507,1337,100,1,21003,0
110015,11001507,1338,100,1,22003,0
110015,11001507,1339,100,1,23003,0
2110015,211001501,1340,100,1,32003,0
2110015,211001501,1341,100,1,21002,0
2110015,211001501,1342,100,1,22002,0
2110015,211001501,1343,100,1,23002,0
2110015,211001502,1344,100,5,34003,0
2110015,211001502,1345,100,3,21002,0
2110015,211001502,1346,100,3,22002,0
2110015,211001502,1347,100,3,23002,0
2110015,211001503,1348,100,1,111001,0
2110015,211001503,1349,100,1,32002,0
2110015,211001503,1350,100,1,33002,0
2110015,211001503,1351,100,1,34002,0
2110015,211001504,1352,100,1,112001,0
2110015,211001504,1353,100,3,32002,0
2110015,211001504,1354,100,3,33002,0
2110015,211001504,1355,100,3,34002,0
2110015,211001505,1356,100,1,131004,0
2110015,211001505,1357,100,1,21002,0
2110015,211001505,1358,100,1,22002,0
2110015,211001505,1359,100,1,23002,0
2110015,211001506,1360,100,1,141001,0
2110015,211001506,1361,100,3,21002,0
2110015,211001506,1362,100,3,22002,0
2110015,211001506,1363,100,3,23002,0
2110015,211001507,1364,100,1,141002,0
2110015,211001507,1365,100,1,21003,0
2110015,211001507,1366,100,1,22003,0
2110015,211001507,1367,100,1,23003,0
110016,11001601,1368,100,1,111001,0
110016,11001601,1369,100,1,32002,0
110016,11001601,1370,100,1,33002,0
110016,11001601,1371,100,1,34002,0
110016,11001602,1372,100,1,112001,0
110016,11001602,1373,100,3,32002,0
110016,11001602,1374,100,3,33002,0
110016,11001602,1375,100,3,34002,0
110016,11001603,1376,100,1,141001,0
110016,11001603,1377,100,1,21003,0
110016,11001603,1378,100,1,22003,0
110016,11001603,1379,100,1,23003,0
110016,11001604,1380,100,1,141002,0
110016,11001604,1381,100,1,21003,0
110016,11001604,1382,100,1,22003,0
110016,11001604,1383,100,1,23003,0
110016,11001605,1384,100,1,111001,0
110016,11001605,1385,100,1,21002,0
110016,11001605,1386,100,1,22002,0
110016,11001605,1387,100,1,23002,0
110016,11001606,1388,100,1,112001,0
110016,11001606,1389,100,3,21002,0
110016,11001606,1390,100,3,22002,0
110016,11001606,1391,100,3,23002,0
2110016,211001601,1392,100,1,111001,0
2110016,211001601,1393,100,1,32002,0
2110016,211001601,1394,100,1,33002,0
2110016,211001601,1395,100,1,34002,0
2110016,211001602,1396,100,1,112001,0
2110016,211001602,1397,100,3,32002,0
2110016,211001602,1398,100,3,33002,0
2110016,211001602,1399,100,3,34002,0
2110016,211001603,1400,100,1,141001,0
2110016,211001603,1401,100,1,21003,0
2110016,211001603,1402,100,1,22003,0
2110016,211001603,1403,100,1,23003,0
2110016,211001604,1404,100,1,141002,0
2110016,211001604,1405,100,1,21003,0
2110016,211001604,1406,100,1,22003,0
2110016,211001604,1407,100,1,23003,0
2110016,211001605,1408,100,1,111001,0
2110016,211001605,1409,100,1,21002,0
2110016,211001605,1410,100,1,22002,0
2110016,211001605,1411,100,1,23002,0
2110016,211001606,1412,100,1,112001,0
2110016,211001606,1413,100,3,21002,0
2110016,211001606,1414,100,3,22002,0
2110016,211001606,1415,100,3,23002,0
110017,11001701,1416,100,1,131004,1101
110017,11001701,1417,100,5,34002,1101
110017,11001701,1418,100,1,21003,1101
110017,11001701,1419,100,1,22003,1101
110017,11001701,1420,100,1,23003,1101
110017,11001702,1421,100,1,111001,1101
110017,11001702,1422,100,1,34003,1101
110017,11001702,1423,100,2,21003,1101
110017,11001702,1424,100,2,22003,1101
110017,11001702,1425,100,2,23003,1101
110017,11001703,1426,100,1,112001,1101
110017,11001703,1427,100,2,34003,1101
110017,11001703,1428,100,3,21003,1101
110017,11001703,1429,100,3,22003,1101
110017,11001703,1430,100,3,23003,1101
110017,11001704,1431,100,1,131004,1102
110017,11001704,1432,100,5,34002,1102
110017,11001704,1433,100,1,21003,1102
110017,11001704,1434,100,1,22003,1102
110017,11001704,1435,100,1,23003,1102
110017,11001705,1436,100,1,111001,1102
110017,11001705,1437,100,1,34003,1102
110017,11001705,1438,100,2,21003,1102
110017,11001705,1439,100,2,22003,1102
110017,11001705,1440,100,2,23003,1102
110017,11001706,1441,100,1,112001,1102
110017,11001706,1442,100,2,34003,1102
110017,11001706,1443,100,3,21003,1102
110017,11001706,1444,100,3,22003,1102
110017,11001706,1445,100,3,23003,1102
